Age,Gender,Education_Level,Years_of_Experience,Workload,Leadership_Style,Compensation,Organizational_Support,Conscientiousness,Emotional_Resilience,Stress_Levels,Emotion_Focused_Coping,Job_Satisfaction,Productivity,Attendance,Attrition
49,Male,Bachelor's,5,54,Democratic,112357,Low,2.171700814,3.054815462,2.034599449,2.117061112,1.155583249,65.38963778,96.77995038,1
34,Male,High School,20,30,Supportive,135433,Moderate,1.218738483,4.294637004,4.172041231,4.798408588,1.657191936,91.86449295,91.02211315,1
21,Male,Bachelor's,28,56,Authoritarian,105082,Low,3.217202823,4.133267561,1.121356987,2.171622987,1.318465005,78.52800259,93.83960126,1
49,Female,Master's,19,20,Supportive,110729,Low,1.149411746,1.824194241,4.810661712,2.683373554,2.760025274,53.6935209,93.09779567,1
46,Male,High School,29,21,Democratic,39079,Moderate,3.612748757,4.824531425,1.071335161,3.176728617,4.337111596,74.80608471,93.79445387,1
23,Male,Master's,34,37,Authoritarian,100434,Moderate,4.527613139,1.419050146,1.617972945,3.22707488,2.092047982,82.68413328,95.10804887,0
23,Male,High School,13,44,Supportive,120467,High,4.159047095,4.948329456,4.65467839,4.623505688,2.309252755,78.75307794,93.44441306,1
22,Female,Master's,27,38,Democratic,32147,High,1.43854513,3.906681877,4.116270057,4.987395551,1.239706593,51.03706714,93.98937771,1
56,Male,High School,36,24,Democratic,106000,Moderate,3.823961612,3.111229454,3.940092793,1.626837183,2.28022142,73.86388163,95.91358142,0
39,Male,PhD,5,54,Supportive,145074,Moderate,1.504612385,4.261951062,3.709867076,3.446306182,4.036425593,58.38109854,96.41873109,0
48,Female,Master's,8,49,Supportive,108572,High,1.464722297,3.98356906,4.336501733,3.571007656,2.163455741,84.52692791,94.76842804,1
44,Male,PhD,37,32,Democratic,67420,Low,1.851577019,3.213961081,3.031400573,3.114159441,4.546346404,52.60189188,93.81336977,1
21,Male,Bachelor's,33,36,Supportive,78542,High,4.699907793,2.310619855,2.050289486,1.852242204,2.599329837,64.97333565,91.28742562,0
54,Female,Bachelor's,37,23,Supportive,33895,Moderate,1.56608481,4.162811615,3.639283371,1.51310709,2.142659955,99.36569911,93.63556294,1
45,Female,Bachelor's,29,58,Supportive,70164,Moderate,2.170685783,4.168178364,3.644933533,3.084595622,1.185984159,89.21428859,94.83903493,1
30,Male,High School,21,40,Authoritarian,48051,Low,1.998498818,1.142328583,1.425472666,3.426103468,4.556742799,51.26688265,91.11295663,1
45,Female,Bachelor's,4,22,Authoritarian,66784,Low,4.390561318,3.522544762,4.311314428,2.669391681,3.543498109,76.5166378,98.85075863,1
29,Male,Bachelor's,30,35,Supportive,70733,Low,4.468319989,1.557186758,1.296434997,2.850253233,1.446549781,91.06647252,98.14867015,1
30,Female,High School,35,51,Supportive,109096,Moderate,1.753540037,2.714659298,4.625565929,2.415211323,3.755407449,56.42934065,96.51885424,1
39,Male,Bachelor's,22,55,Supportive,49641,Low,4.418962474,1.546889105,4.919944429,3.620688573,4.223811874,99.95047308,90.5901047,1
33,Female,High School,9,34,Supportive,76015,High,1.22043856,1.006317684,3.234827978,4.387690398,3.736914844,75.88052387,92.04979943,0
51,Male,High School,28,56,Democratic,44385,Low,3.460365149,1.348328198,1.128250785,2.425529722,4.025781905,55.02928283,94.64533585,1
30,Female,High School,35,51,Supportive,109096,Moderate,1.753540037,2.714659298,4.625565929,2.415211323,3.755407449,56.42934065,96.51885424,1
58,Male,Bachelor's,22,53,Authoritarian,62317,Low,3.433400186,3.151678105,4.068672561,4.511328672,3.102198681,83.34924307,90.28594838,1
50,Female,PhD,12,54,Supportive,39247,Low,3.560775474,2.224003894,2.665397995,3.750008371,2.531460862,84.20354432,93.55316264,1
21,Male,High School,33,37,Authoritarian,95472,High,2.524919811,4.011268104,2.716762328,3.631535741,3.311798963,57.92779841,93.88983102,0
40,Female,Bachelor's,35,43,Authoritarian,143034,High,3.804045068,3.379813955,3.202453192,4.832491182,4.799595935,91.86637169,96.84854479,0
20,Female,High School,31,43,Democratic,135586,High,3.696790491,1.641281885,2.700757534,3.445269548,4.07430069,51.48998819,97.85242022,0
27,Male,Bachelor's,32,33,Supportive,76531,Low,3.986683859,4.732900245,4.289098846,2.743361475,3.799959338,75.0789325,91.39438327,1
18,Male,High School,24,57,Democratic,47509,Low,2.020728915,1.673041777,2.805630682,3.523881779,2.084601445,68.96059531,93.88096424,1
46,Male,Bachelor's,11,30,Supportive,130417,High,4.157517302,2.950326414,2.453492834,4.306567215,2.471611701,95.77504381,97.01230152,0
42,Male,Bachelor's,8,32,Authoritarian,58948,Low,2.238932996,2.34584465,1.45143266,4.74538779,3.663397458,83.78726276,97.46525682,1
57,Female,PhD,26,20,Democratic,37170,High,4.610135531,4.923945211,3.219467668,4.404829542,1.722384832,63.23835869,92.16616036,1
27,Female,Bachelor's,28,21,Authoritarian,76694,High,2.08896217,4.874554661,3.917704376,1.172511153,1.80026695,66.54334485,99.91151645,1
26,Male,High School,35,48,Authoritarian,92637,High,4.126748391,2.354106539,2.894277994,3.152777487,3.106981983,93.03444253,95.20984543,0
24,Female,High School,3,31,Authoritarian,67500,High,2.173394507,4.084153481,2.61745772,4.847910619,1.032338706,93.60734299,92.31700658,1
56,Male,High School,29,23,Democratic,140350,Low,4.219331269,2.190694862,3.752933109,3.701617749,3.285455879,70.58938696,91.1815555,1
50,Male,High School,5,29,Supportive,33749,Low,3.679879696,1.498789788,1.25633835,1.310527541,3.580548496,73.42690226,92.34622267,1
19,Male,High School,3,53,Supportive,66833,Moderate,1.78043528,2.113861164,4.170709951,1.004089198,4.305452739,73.05244836,96.47582544,1
22,Male,High School,2,34,Supportive,73723,Low,3.327461066,3.970885989,1.587206527,4.591533511,2.535756892,54.62105502,93.11495425,1
41,Male,PhD,34,36,Democratic,71025,High,2.820496924,1.732792981,4.766532726,1.750912302,2.689168451,70.21873498,93.84950884,1
25,Male,High School,30,58,Democratic,38609,High,4.509629382,2.292284274,3.8077888,1.879997889,4.624389799,98.39001234,93.55535365,1
21,Male,PhD,26,20,Supportive,133173,High,2.569528404,4.367722698,2.457545241,1.425790355,4.509916784,80.02278436,98.9153919,0
35,Male,Bachelor's,19,53,Supportive,87804,Moderate,2.624439922,2.038442501,1.934167208,1.222314692,2.856281142,79.96457911,90.48338904,0
20,Female,Bachelor's,19,37,Supportive,70522,Low,4.870959819,1.990258033,4.086285757,3.128983229,4.971453734,67.50947029,93.52138484,1
37,Male,Bachelor's,10,57,Supportive,37610,High,3.299356151,4.135678339,3.662037635,3.691671297,2.917922525,89.05584231,98.32901723,1
35,Female,Bachelor's,8,33,Authoritarian,126264,Low,4.298505411,4.190169916,2.820061754,1.899800176,4.452217572,76.68849712,91.59642868,1
40,Male,Bachelor's,9,50,Authoritarian,91715,Low,4.510851843,1.546941611,1.329396576,1.414920658,3.702399473,78.5174714,92.15272773,1
46,Male,Master's,29,29,Authoritarian,35796,Moderate,4.218903935,2.04963129,1.496946822,2.011235645,3.654227678,96.0579247,90.99588648,1
57,Female,Bachelor's,13,57,Authoritarian,107567,High,1.380160963,2.427599549,4.105613288,1.920343634,3.374452866,66.24959476,97.44631444,1
56,Male,Bachelor's,3,28,Supportive,36073,Low,3.702576255,3.252051773,3.570127341,2.512778732,1.890995081,81.74948308,91.41703838,1
18,Female,Bachelor's,25,29,Authoritarian,34141,Moderate,3.612546933,4.631490708,2.500985634,3.98295326,2.785049007,83.28368681,92.76780081,1
43,Female,High School,10,44,Authoritarian,147478,Low,4.847552955,4.929562218,3.184199728,3.168550037,2.489259231,71.23219857,93.87497379,1
21,Male,PhD,26,20,Supportive,133173,High,2.569528404,4.367722698,2.457545241,1.425790355,4.509916784,80.02278436,98.9153919,0
56,Male,Bachelor's,8,32,Supportive,45332,Moderate,4.379166951,1.252642113,3.09192606,1.129840567,1.469887761,56.98703298,98.09181298,1
43,Female,High School,32,54,Authoritarian,96262,Moderate,2.193350974,3.152548271,4.111937704,1.524861932,1.540911404,58.2662217,98.5709719,1
42,Female,Bachelor's,23,56,Supportive,41267,Moderate,1.405104495,1.369383356,1.646391824,2.474070631,3.703567555,76.29248181,96.17619382,1
53,Female,Master's,1,31,Democratic,126372,High,2.195452755,2.272749918,4.080525168,2.531171324,3.322077107,92.6575905,95.11052668,1
32,Male,High School,30,57,Supportive,45994,Moderate,3.337278927,3.826199209,2.241592381,3.155090344,3.485538432,60.76163661,91.02172323,1
45,Male,High School,20,47,Supportive,143689,Moderate,1.418251459,1.100558903,4.301285139,2.823466001,3.776907264,86.43211619,93.75507978,1
23,Male,Bachelor's,37,36,Supportive,53525,Low,1.582270039,2.381844606,2.708530124,3.857393102,2.108182385,73.95118658,96.09312192,1
59,Female,Master's,27,48,Supportive,54570,Moderate,2.920074039,4.033210469,4.52267385,1.017376271,4.950684509,71.14350579,94.64270405,1
20,Female,Master's,28,31,Supportive,107225,High,1.73267811,4.878227501,3.878778286,4.237371315,2.246604402,55.99781039,94.04519247,0
20,Female,Bachelor's,19,37,Supportive,70522,Low,4.870959819,1.990258033,4.086285757,3.128983229,4.971453734,67.50947029,93.52138484,1
54,Male,Bachelor's,37,49,Supportive,35544,High,3.613158164,2.256176012,3.006851267,3.888994312,4.093234681,68.80748921,91.82788533,1
53,Male,Bachelor's,5,48,Supportive,77058,Low,3.592126629,3.152270203,2.068287765,1.899251598,4.823446721,58.07937509,97.07964407,1
51,Male,Bachelor's,5,42,Supportive,97609,High,2.360864954,4.623894654,4.8633551,4.331100125,2.528459458,87.13883206,92.66051922,1
50,Male,High School,12,41,Authoritarian,114146,Moderate,2.754445744,4.787370207,3.803271851,3.578252619,2.024177946,96.69090084,92.19759314,0
53,Female,High School,22,51,Democratic,68259,Low,4.078568656,1.193583528,4.290071208,4.121037324,2.58772745,68.02059032,92.06612081,1
52,Female,Master's,11,38,Authoritarian,84387,High,2.23840298,2.280744878,1.479299035,4.861768883,3.146515617,93.1151618,91.28017709,0
46,Male,Bachelor's,3,39,Authoritarian,99526,Low,2.967471288,3.716633383,2.712454279,3.732073274,2.473081302,91.17254041,96.92336165,1
46,Male,High School,34,52,Authoritarian,133496,High,4.499588938,4.26783075,1.841546218,4.301206249,2.808114294,83.27364826,92.68008984,0
56,Male,PhD,31,50,Supportive,108137,Moderate,2.410764481,2.788854963,2.822465496,2.755634961,2.200901817,78.64293758,94.436782,0
34,Male,High School,14,43,Democratic,41814,High,1.077785034,3.861744813,3.058107746,1.768690933,4.86397497,70.89588424,98.82614428,1
18,Female,Bachelor's,17,50,Authoritarian,67383,Moderate,4.688195209,3.222819442,4.203237979,3.774470551,4.425772179,58.69739008,95.77311633,1
49,Male,Bachelor's,5,54,Democratic,112357,Low,2.171700814,3.054815462,2.034599449,2.117061112,1.155583249,65.38963778,96.77995038,1
55,Male,Master's,8,21,Authoritarian,109910,Low,4.34374196,2.560064243,1.622700851,4.413922666,1.477602568,66.6536648,91.31156224,1
35,Female,Master's,5,53,Supportive,60988,High,4.40972167,1.468180291,3.588445044,1.929062903,3.957377332,84.75196882,97.84853712,0
50,Male,Master's,10,25,Supportive,116148,Moderate,1.061789711,1.615303698,2.985214414,1.990475549,1.618256027,77.67793969,92.01078188,1
32,Female,Bachelor's,1,45,Authoritarian,70828,Low,4.09152231,4.957362551,2.590915902,4.961496837,4.826215869,64.98647424,91.46796897,1
42,Male,Bachelor's,17,21,Democratic,82224,Low,1.681036609,4.764542339,1.67732743,3.400561933,4.195493245,54.69818977,96.88583206,1
23,Male,Bachelor's,39,58,Authoritarian,95614,High,1.473448911,1.245195178,1.173824985,3.847811952,4.74108065,74.59582099,99.21907389,0
23,Male,Bachelor's,8,45,Supportive,110021,Moderate,1.736879597,2.541684399,3.299477981,2.372061906,1.96894264,57.4428402,91.42596879,1
25,Male,PhD,10,44,Authoritarian,135514,Low,4.118211475,2.312278738,1.059235445,2.094839669,3.008050498,96.79865541,95.29245057,1
22,Female,High School,10,24,Supportive,116489,Moderate,4.23175212,2.763063206,4.687156932,3.40005791,2.717284668,92.49357143,95.46736948,1
57,Male,Bachelor's,26,51,Supportive,110986,High,3.256779167,3.185684049,1.868896397,1.842316762,1.475484422,98.1370293,97.86000492,1
21,Female,Bachelor's,1,22,Democratic,88760,High,2.289041575,3.049759075,3.742828917,3.910838074,3.992581076,77.92867109,99.00029571,0
28,Female,Bachelor's,11,36,Supportive,41620,High,2.39504499,4.653198846,3.719243566,4.791480674,3.755823161,91.88693798,98.32333141,1
55,Male,High School,20,45,Democratic,104323,High,3.399543152,3.921655012,3.053991845,2.345642189,2.373413546,83.70114972,93.38463751,0
28,Female,Master's,24,47,Authoritarian,39718,Moderate,2.298216439,1.632506279,2.657233249,3.671892243,3.652252197,59.83003984,90.97704104,1
27,Male,High School,9,59,Supportive,132240,Moderate,3.109278718,4.578391493,3.753495518,2.620630688,1.310382328,78.13977676,90.21953502,1
41,Male,Bachelor's,23,52,Democratic,133081,Moderate,4.281876065,1.422393584,3.563416546,2.959727013,1.958379532,90.16295358,90.82917521,1
40,Female,Bachelor's,13,50,Supportive,36749,Low,2.663958432,4.269649821,3.298298014,1.325710755,1.479067728,64.80473085,94.12952896,1
57,Male,Master's,31,20,Authoritarian,118578,Moderate,4.585126209,4.844473072,1.38635473,4.340094353,4.342770349,51.5567869,99.34911795,0
26,Male,PhD,38,44,Democratic,74786,Low,2.224783682,1.966409848,4.138022409,2.921016004,4.249184222,84.51033325,99.2457022,1
46,Female,High School,32,26,Authoritarian,132511,High,2.389150665,3.545714975,2.548269254,1.095106809,3.40740529,70.98269213,98.73709175,0
49,Male,High School,19,47,Supportive,98681,Moderate,2.952417788,3.637312512,2.009076358,4.424584601,3.287530353,78.59232999,99.95171822,0
40,Male,Master's,28,49,Democratic,73162,Moderate,2.494161185,1.961050338,2.362620309,2.471940309,3.898162696,64.45031674,98.82549314,0
38,Male,High School,6,35,Authoritarian,46532,High,3.521670474,2.917663195,4.164788648,4.224328662,1.465601271,65.58416284,96.48424418,1
33,Male,High School,18,41,Authoritarian,78270,Moderate,4.547768444,1.034676359,1.613184642,1.071494123,4.035648996,74.76075963,91.05312559,0
57,Male,Bachelor's,3,42,Supportive,68104,High,2.767396138,4.943690636,2.390399258,2.190187045,3.946743503,91.00768293,96.78846385,0
34,Female,Master's,34,35,Supportive,54530,Moderate,4.151723754,1.105190907,1.178827726,1.470398466,3.826734783,62.93758226,94.8835462,0
51,Female,Bachelor's,2,55,Supportive,72879,Moderate,3.237901038,2.670556023,3.560121553,1.180238328,4.777028159,75.70213948,94.94942542,0
59,Male,Bachelor's,39,37,Democratic,42666,Low,3.773189874,4.047549116,2.414364584,1.74860877,1.470213047,65.59450749,91.17044581,1
32,Male,Master's,2,29,Authoritarian,145884,High,1.300808115,4.395165011,4.206989667,4.371148984,1.257294789,85.75506694,97.24240787,1
26,Male,High School,35,48,Authoritarian,92637,High,4.126748391,2.354106539,2.894277994,3.152777487,3.106981983,93.03444253,95.20984543,0
55,Male,Master's,8,21,Authoritarian,109910,Low,4.34374196,2.560064243,1.622700851,4.413922666,1.477602568,66.6536648,91.31156224,1
22,Male,High School,11,27,Supportive,108929,Moderate,3.503935656,2.268003879,1.721423873,4.876996555,4.88221006,76.64368396,92.79661407,0
35,Female,Bachelor's,8,33,Authoritarian,126264,Low,4.298505411,4.190169916,2.820061754,1.899800176,4.452217572,76.68849712,91.59642868,1
22,Female,High School,27,58,Supportive,87836,High,4.684650947,3.92166506,3.093034052,3.532115622,3.191246339,83.09747932,92.7041841,0
43,Male,High School,22,43,Democratic,65983,Low,1.746313997,1.631322905,1.543329714,3.79683471,4.988818031,68.74152848,99.77667718,1
30,Male,Master's,15,39,Supportive,76202,Moderate,2.398340783,3.735372123,1.995265261,4.763784773,1.338570429,83.63562632,93.16150692,1
50,Female,High School,2,58,Authoritarian,122906,Low,4.206477944,1.08112126,1.105534472,3.953935889,2.390662683,60.28624138,95.70103292,1
32,Male,High School,16,44,Supportive,103302,Moderate,4.992889802,3.746346008,1.330940332,4.433237762,3.817544314,53.24618115,92.8592756,0
47,Female,High School,19,35,Supportive,31893,Moderate,1.404655246,4.914616325,1.987852897,1.665246801,2.709691209,83.89365602,99.40645343,1
35,Male,Master's,18,26,Supportive,88701,Low,3.514176124,4.38962454,3.747544314,4.220045196,4.426612063,56.26504482,90.61861424,1
19,Female,High School,16,48,Authoritarian,42916,Low,4.890506418,2.525661375,2.972072834,2.708426251,3.92485528,50.6194161,94.33412844,1
18,Female,Master's,20,30,Authoritarian,88047,Moderate,2.720221381,1.803315001,2.340369737,1.820220374,4.142471016,86.49556569,90.14271135,0
22,Male,Bachelor's,22,38,Supportive,149156,High,3.866874343,2.881893279,1.718434955,4.077583107,4.871877782,89.51078808,97.91029877,0
20,Female,Master's,13,41,Supportive,58647,High,4.10132772,3.989263302,2.543250087,4.724236124,1.468428926,56.46904655,97.2951,1
40,Female,Bachelor's,35,43,Authoritarian,143034,High,3.804045068,3.379813955,3.202453192,4.832491182,4.799595935,91.86637169,96.84854479,0
28,Male,Bachelor's,25,27,Authoritarian,134143,Low,3.929765837,1.11139911,1.510492745,4.227597392,3.88745696,64.62014504,91.98108715,1
18,Male,Bachelor's,9,21,Democratic,119846,High,1.376239281,4.810568523,2.245501769,2.006182213,4.233529725,82.97651595,93.95911151,0
53,Female,PhD,3,37,Authoritarian,104400,Moderate,2.643236004,3.581594697,2.559101278,4.535317294,1.11329743,81.6329688,96.08384217,1
26,Male,High School,15,46,Supportive,54363,Moderate,2.710022815,3.487657685,2.429932414,4.47022915,4.855371406,61.787659,93.17730547,0
30,Male,Bachelor's,23,36,Authoritarian,68967,Moderate,1.850907865,2.150200158,3.287393316,2.215228503,2.390540348,95.8313141,90.33821288,0
51,Female,Master's,39,34,Supportive,74377,Moderate,4.054412268,1.564438593,2.111467601,3.41490687,1.97845068,80.89672278,91.43420603,1
49,Male,Bachelor's,5,54,Democratic,112357,Low,2.171700814,3.054815462,2.034599449,2.117061112,1.155583249,65.38963778,96.77995038,1
31,Female,Master's,10,29,Supportive,124346,Moderate,2.631850409,2.300230574,3.970922918,4.201442615,3.767524185,66.92675385,91.60075659,0
48,Female,Bachelor's,5,31,Authoritarian,115945,Low,3.122780759,1.668222678,4.730172504,3.598041974,4.044241536,99.58571144,98.96829045,1
57,Female,Master's,30,58,Supportive,95641,High,2.838009066,3.48115461,2.173584579,2.018437317,3.233891166,75.36197491,98.49753049,0
41,Male,Bachelor's,20,36,Supportive,88865,High,3.214711334,1.70848583,2.508447938,3.45378189,2.047716979,55.18019348,96.79507325,0
23,Male,PhD,26,21,Supportive,93248,High,3.163944942,2.205953661,4.451450309,2.631965934,3.346533252,60.6748697,96.38456449,1
43,Male,Bachelor's,25,33,Authoritarian,102361,Moderate,1.323798808,1.454258164,1.007727657,4.738147927,1.297590497,86.50976331,97.74504106,1
28,Male,Master's,19,52,Supportive,103953,Low,1.540964765,2.763060991,4.79834707,2.148436444,4.160977904,66.95384242,91.60293474,1
57,Female,PhD,26,20,Democratic,37170,High,4.610135531,4.923945211,3.219467668,4.404829542,1.722384832,63.23835869,92.16616036,1
35,Male,Bachelor's,14,33,Supportive,129273,Low,4.332838752,3.864595116,3.867901094,4.704570533,4.932321784,60.63123747,99.91085338,1
